Marque,Modèle,Année,Kilométrage,Carburant,Boîte_vitesse,Puissance_fiscale,Nombre_portes,Etat_generale,Prix
Toyota,Rav 4,2022.0,100,Hybride,Automatique,9,5,Occasion,133000
Toyota,Rav 4,2022.0,71,Hybride,Automatique,9,5,Occasion,30000
Toyota,Rav 4,2017.0,171,Diesel,Manuelle,7,5,Occasion,135000
Toyota,Rav 4,2004.0,373,Diesel,Manuelle,8,5,Occasion,36800
Toyota,Rav 4,2015.0,163,Essence,Automatique,9,5,Occasion,65000
Toyota,Rav 4,2014.0,170,Diesel,Manuelle,8,5,Occasion,65000
Toyota,Rav 4,2023.0,58,Hybride,Automatique,9,4,Occasion,146000
Toyota,Rav 4,2023.0,58,Hybride,Automatique,9,5,Occasion,139500
Toyota,Rav 4,2020.0,200,Essence,Automatique,9,5,Occasion,125000
Toyota,Rav 4,2015.0,272,Essence,Automatique,9,4,Occasion,66000
Toyota,Rav 4,2002.0,300,Diesel,Manuelle,8,4,Occasion,29000
Toyota,Rav 4,2023.0,58,Hybride,Automatique,9,5,Occasion,138000
Toyota,Rav 4,2020.0,200,Essence,Automatique,9,5,Occasion,123000
Toyota,Yaris Cross,2025.0,10000,Hybride,Automatique,5,5,Occasion,109000
Toyota,Yaris Sedan,2016.0,210000,Essence,Manuelle,5,4,Occasion,39000
Toyota,Yaris,2016.0,207,Essence,Manuelle,4,5,Occasion,35000
Toyota,Yaris,2017.0,80,Essence,Manuelle,4,5,Occasion,33000
Toyota,Yaris,2016.0,207,Essence,Automatique,6,5,Occasion,27900
Volkswagen,Amarok,2013.0,219,Diesel,Automatique,7,4,Occasion,115000
Volkswagen,Amarok,2013.0,219,Diesel,Manuelle,8,4,Occasion,58500
Volkswagen,Amarok,2021.0,165,Diesel,Automatique,7,4,Occasion,125000
Volkswagen,Amarok,2013.0,218,Diesel,Manuelle,8,6,Occasion,65000
Volkswagen,Amarok,2013.0,218,Diesel,Manuelle,8,4,Occasion,56900
Volkswagen,Amarok,2021.0,141,Diesel,Automatique,7,4,Occasion,115000
Volkswagen,Caddy,2020.0,97,Diesel,Manuelle,5,4,Occasion,37000
Volkswagen,Caddy,2020.0,238,Diesel,Manuelle,7,3,Occasion,59000
Volkswagen,Caddy,2020.0,238,Diesel,Manuelle,5,4,Occasion,45000
Volkswagen,Caddy,2020.0,97,Diesel,Manuelle,5,4,Occasion,43500
Volkswagen,Caddy,2014.0,445,Diesel,Manuelle,5,4,Occasion,32000
Volkswagen,Caddy,2014.0,237,Diesel,Manuelle,5,4,Occasion,32000
Volkswagen,Crafter,2009.0,300000,Diesel,Manuelle,8,2,Occasion,38500
Volkswagen,Golf 5,2007.0,190,Essence,Manuelle,5,5,Occasion,35000
Volkswagen,Golf 5,2007.0,192,Essence,Manuelle,5,5,Occasion,35000
Volkswagen,Golf 6,2011.0,292,Diesel,Automatique,5,4,Occasion,41000
Volkswagen,Golf 6,2012.0,220,Essence,Automatique,7,5,Occasion,42000
Volkswagen,Golf 6,2012.0,220,Diesel,Manuelle,6,5,Occasion,46000
Volkswagen,Golf 6,2010.0,200,Essence,Manuelle,7,4,Occasion,37000
Volkswagen,Golf 6,2010.0,180,Essence,Automatique,7,4,Occasion,35500
Volkswagen,Golf 6,2010.0,200,Essence,Manuelle,7,5,Occasion,39900
Volkswagen,Golf 6,2010.0,182,Essence,Manuelle,9,5,Occasion,35000
Volkswagen,Golf 6,2010.0,221,Essence,Manuelle,5,5,Occasion,39900
Volkswagen,Golf 6,2012.0,195,Essence,Manuelle,5,4,Occasion,39000
Volkswagen,Golf 6,2012.0,177,Essence,Manuelle,5,5,Occasion,41500
Volkswagen,Golf 6,2010.0,221,Diesel,Manuelle,5,5,Occasion,38000
Volkswagen,Golf 6,2011.0,280,Essence,Manuelle,5,5,Occasion,41000
Volkswagen,Golf 6,2011.0,295,Essence,Manuelle,7,5,Occasion,42000
Volkswagen,Golf 6,2012.0,206,Essence,Manuelle,5,5,Occasion,41900
Volkswagen,Golf 7,2018.0,118,Essence,Manuelle,6,4,Occasion,58500
Volkswagen,Golf 7,2017.0,122,Essence,Manuelle,5,4,Occasion,68000
Volkswagen,Golf 7,2019.0,150,Essence,Automatique,6,4,Occasion,61000
Volkswagen,Golf 7,2018.0,130,Essence,Automatique,6,5,Occasion,65000
Volkswagen,Golf 7,2019.0,175,Essence,Automatique,6,5,Occasion,63000
Volkswagen,Golf 7,2020.0,110,Essence,Automatique,6,5,Occasion,69000
Volkswagen,Golf 7,2019.0,150,Essence,Automatique,7,4,Occasion,69500
Volkswagen,Golf 7,2020.0,99,Essence,Automatique,6,5,Occasion,71500
Volkswagen,Golf 7,2015.0,153,Essence,Manuelle,5,5,Occasion,58000
Volkswagen,Golf 7,2013.0,230,Essence,Manuelle,5,3,Occasion,57000
Volkswagen,Golf 7,2020.0,107,Essence,Automatique,6,5,Occasion,73000
Volkswagen,Golf 7,2018.0,134,Essence,Automatique,6,5,Occasion,62000
Volkswagen,Golf 7,2016.0,160,Essence,Automatique,16,5,Occasion,98000
Volkswagen,Golf 7,2018.0,118,Essence,Automatique,6,5,Occasion,70000
Volkswagen,Golf 7,2019.0,62,Essence,Manuelle,6,5,Occasion,69000
Volkswagen,Golf 7,2018.0,146,Essence,Manuelle,6,5,Occasion,63000
Volkswagen,Golf 7,2016.0,160,Essence,Manuelle,5,5,Occasion,60000
Volkswagen,Golf 7,2014.0,220,Essence,Manuelle,5,5,Occasion,54000
Volkswagen,Golf 7,2020.0,99,Essence,Automatique,6,5,Occasion,69000
Volkswagen,Golf 7,2014.0,196,Essence,Automatique,5,4,Occasion,58000
Volkswagen,Golf 7,2019.0,169,Essence,Automatique,6,5,Occasion,62000
Volkswagen,Golf 7,2017.0,102,Essence,Automatique,6,5,Occasion,51000
Volkswagen,Golf 7,2017.0,277,Essence,Manuelle,6,5,Occasion,67000
Volkswagen,Golf 7,2019.0,130,Essence,Automatique,6,5,Occasion,93000
Volkswagen,Golf 7,2014.0,196,Diesel,Manuelle,5,5,Occasion,48000
Volkswagen,Golf 7,2018.0,57,Essence,Manuelle,6,6,Occasion,69500
Volkswagen,Golf 7,2018.0,185,Essence,Automatique,6,5,Occasion,56000
Volkswagen,Golf 7,2020.0,120,Essence,Manuelle,6,5,Occasion,65000
Volkswagen,Golf 7,2017.0,102,Essence,Manuelle,6,5,Occasion,64000
Volkswagen,Golf 7,2015.0,220,Essence,Manuelle,5,5,Occasion,56000
Volkswagen,Golf 7,2019.0,130,Essence,Automatique,6,5,Occasion,63000
Volkswagen,Golf 7,2013.0,230,Essence,Automatique,5,4,Occasion,47000
Volkswagen,Golf 7,2019.0,130,Essence,Manuelle,6,5,Occasion,69000
Volkswagen,Golf 7,2016.0,67,Essence,Manuelle,5,5,Occasion,54000
Volkswagen,Golf 7,2019.0,62,Essence,Automatique,6,5,Occasion,63000
Volkswagen,Golf 7,2015.0,220,Essence,Manuelle,6,5,Occasion,43000
Volkswagen,Golf 7,2018.0,128,Essence,Manuelle,6,4,Occasion,62500
Volkswagen,Golf 7,2018.0,146,Diesel,Automatique,7,4,Occasion,76000
Volkswagen,Golf 7,2013.0,108,Essence,Automatique,5,5,Occasion,40000
Volkswagen,Golf 7,2020.0,107,Essence,Automatique,6,5,Occasion,55000
Volkswagen,Golf 7,2019.0,120,Essence,Manuelle,6,5,Occasion,69000
Volkswagen,Golf 7,2019.0,127,Essence,Automatique,6,5,Occasion,62500
Volkswagen,Golf 7,2018.0,152,Diesel,Automatique,6,5,Occasion,87000
Volkswagen,Golf 7,2017.0,53,Diesel,Manuelle,6,5,Occasion,75000
Volkswagen,Golf 8,2021.0,92,Hybride,Automatique,6,4,Occasion,83500
Volkswagen,Golf 8,2020.0,59,Essence,Automatique,7,5,Occasion,128000
Volkswagen,Golf 8,2022.0,38,Essence,Manuelle,6,5,Occasion,81000
Volkswagen,Golf 8,2021.0,71,Essence,Manuelle,6,5,Occasion,97000
Volkswagen,Golf 8,2020.0,59,Essence,Manuelle,6,4,Occasion,78000
Volkswagen,Golf 8,2021.0,137,Essence,Manuelle,5,5,Occasion,78000
Volkswagen,Golf 8,2023.0,51,Essence,Automatique,8,5,Occasion,138000
Volkswagen,Golf 8,2023.0,23,Essence,Automatique,8,5,Occasion,107000
Volkswagen,Golf 8,2023.0,63,Essence,Automatique,8,5,Occasion,120000
Volkswagen,Golf 8,2022.0,59,Essence,Automatique,19,5,Occasion,230000
Volkswagen,Golf 8,2021.0,71,Essence,Manuelle,6,5,Occasion,80000
Volkswagen,Golf 8,2023.0,63,Essence,Automatique,8,5,Occasion,110000
Volkswagen,Golf 8,2022.0,65,Essence,Automatique,19,5,Occasion,178000
Volkswagen,Golf 8,2024.0,2,Essence,Automatique,8,5,Occasion,180000
Volkswagen,Golf 8,2020.0,65,Essence,Manuelle,8,4,Occasion,90000
Volkswagen,Golf 8,2020.0,105,Hybride,Automatique,8,5,Occasion,105000
Volkswagen,Golf 8,2024.0,15,Essence,Automatique,8,5,Occasion,121000
Volkswagen,Golf 8,2023.0,42,Hybride,Automatique,8,5,Occasion,138000
Volkswagen,Golf 8,2022.0,46,Hybride,Automatique,6,4,Occasion,88000
Volkswagen,Golf 8,2023.0,50,Essence,Manuelle,6,4,Occasion,85000
Volkswagen,Golf 8,2021.0,136,Hybride,Automatique,8,4,Occasion,112000
Volkswagen,Golf 8,2021.0,71,Essence,Manuelle,8,5,Occasion,110000
Volkswagen,Golf 8,2021.0,79,Essence,Manuelle,5,5,Occasion,69500
Volkswagen,Golf 8,2021.0,177,Essence,Automatique,6,5,Occasion,76500
Volkswagen,Golf 8,2021.0,153,Essence,Automatique,6,5,Occasion,75000
Volkswagen,Golf 8,2021.0,60,Hybride,Automatique,8,5,Occasion,120000
Volkswagen,Golf 8,2023.0,55,Essence,Automatique,8,4,Occasion,97000
Volkswagen,Golf 8,2021.0,92,Hybride,Automatique,8,4,Occasion,118000
Volkswagen,Golf 8,2020.0,50,Essence,Manuelle,7,4,Occasion,111000
Volkswagen,Golf 8,2024.0,15,Hybride,Automatique,6,5,Occasion,104990
Volkswagen,Golf Plus,2018.0,72000,Essence,Manuelle,6,4,Occasion,79000
Volkswagen,Jetta,2013.0,200,Essence,Manuelle,9,5,Occasion,38000
Volkswagen,Jetta,2013.0,175,Essence,Automatique,7,5,Occasion,37500
Volkswagen,Jetta,2010.0,300,Essence,Manuelle,7,4,Occasion,32000
Volkswagen,Jetta,2011.0,219,Essence,Manuelle,7,5,Occasion,30000
Volkswagen,Passat Cc,2011.0,384,Essence,Automatique,10,4,Occasion,49500
Volkswagen,Passat Cc,2014.0,191,Diesel,Automatique,8,4,Occasion,48000
Volkswagen,Passat,2019.0,157,Essence,Automatique,8,5,Occasion,106000
Volkswagen,Passat,2021.0,107,Essence,Automatique,8,4,Occasion,89000
Volkswagen,Passat,2017.0,102,Essence,Manuelle,6,4,Occasion,63000
Volkswagen,Passat,2019.0,157,Essence,Automatique,7,5,Occasion,100000
Volkswagen,Passat,2009.0,180,Diesel,Manuelle,5,4,Occasion,43500
Volkswagen,Passat,2015.0,231,Essence,Manuelle,7,4,Occasion,50000
Volkswagen,Passat,2019.0,60,Diesel,Automatique,6,5,Occasion,99000
Volkswagen,Passat,2021.0,190,Essence,Automatique,8,5,Occasion,99000
Volkswagen,Passat,2009.0,180,Essence,Manuelle,7,4,Occasion,27500
Volkswagen,Passat,2009.0,336,Essence,Manuelle,7,5,Occasion,40000
Volkswagen,Passat,2016.0,200,Essence,Manuelle,7,4,Occasion,47000
Volkswagen,Passat,2021.0,73,Hybride,Automatique,8,5,Occasion,98000
Volkswagen,Passat,2016.0,200,Essence,Manuelle,7,4,Occasion,49500
Volkswagen,Passat,2017.0,102,Essence,Automatique,8,4,Occasion,72000
Volkswagen,Passat,2013.0,239,Diesel,Automatique,6,5,Occasion,48000
Volkswagen,Passat,2013.0,320,Diesel,Manuelle,5,4,Occasion,48500
Volkswagen,Passat,2017.0,104,Essence,Manuelle,7,4,Occasion,67000
Volkswagen,Passat,2021.0,112,Essence,Automatique,8,5,Occasion,98000
Volkswagen,Passat,2009.0,336,Diesel,Manuelle,6,4,Occasion,36500
Volkswagen,Passat,2021.0,190,Essence,Automatique,8,4,Occasion,88000
Volkswagen,Passat,2015.0,231,Diesel,Manuelle,5,5,Occasion,58000
Volkswagen,Polo Sedan,2022.0,102,Essence,Manuelle,5,4,Occasion,51000
Volkswagen,Polo Sedan,2022.0,81,Essence,Manuelle,5,5,Occasion,51000
Volkswagen,Polo Sedan,2022.0,102,Essence,Manuelle,5,4,Occasion,43000
Volkswagen,Polo Sedan,2022.0,83,Essence,Manuelle,5,4,Occasion,56000
Volkswagen,Polo Sedan,2022.0,80,Essence,Manuelle,5,4,Occasion,49500
Volkswagen,Polo Sedan,2014.0,222,Essence,Manuelle,5,4,Occasion,38000
Volkswagen,Polo Sedan,2017.0,245,Essence,Manuelle,5,4,Occasion,34800
Volkswagen,Polo Sedan,2022.0,74,Essence,Manuelle,5,4,Occasion,49500
Volkswagen,Polo Sedan,2022.0,143,Essence,Manuelle,5,4,Occasion,44000
Volkswagen,Polo,2020.0,56,Essence,Manuelle,4,5,Occasion,65500
Volkswagen,Polo,2022.0,117,Essence,Manuelle,6,5,Occasion,63000
Volkswagen,Polo,2019.0,197,Essence,Manuelle,4,5,Occasion,43000
Volkswagen,Polo,2020.0,70,Essence,Manuelle,4,5,Occasion,59000
Volkswagen,Polo,2022.0,142,Essence,Manuelle,4,5,Occasion,48000
Volkswagen,Polo,2022.0,157,Essence,Manuelle,4,5,Occasion,68000
Volkswagen,Polo,2021.0,110,Essence,Manuelle,4,5,Occasion,45000
Volkswagen,Polo,2008.0,172,Essence,Manuelle,4,4,Occasion,19500
Volkswagen,Polo,2021.0,88,Essence,Manuelle,4,5,Occasion,45000
Volkswagen,Polo,2022.0,157,Essence,Manuelle,4,4,Occasion,45000
Volkswagen,Polo,2022.0,95,Essence,Manuelle,4,5,Occasion,45000
Volkswagen,Polo,2022.0,80,Essence,Manuelle,4,4,Occasion,45000
Volkswagen,Polo,2022.0,142,Essence,Manuelle,4,4,Occasion,45000
Volkswagen,Polo,2012.0,218,Essence,Manuelle,5,4,Occasion,32500
Volkswagen,Polo,2022.0,121,Essence,Manuelle,4,4,Occasion,45000
Volkswagen,Polo,2022.0,114,Essence,Manuelle,4,4,Occasion,45000
Volkswagen,Polo,2021.0,110,Essence,Manuelle,4,5,Occasion,61500
Volkswagen,Polo,2020.0,96,Essence,Manuelle,4,5,Occasion,60000
Volkswagen,Polo,2022.0,157,Essence,Manuelle,4,5,Occasion,58000
Volkswagen,Polo,2019.0,93,Essence,Manuelle,4,5,Occasion,39000
Volkswagen,Polo,2012.0,218,Essence,Manuelle,4,5,Occasion,33800
Volkswagen,Polo,2022.0,87,Essence,Manuelle,4,5,Occasion,43000
Volkswagen,Polo,2020.0,95,Essence,Manuelle,4,5,Occasion,59000
Volkswagen,Polo,2011.0,268,Essence,Manuelle,5,5,Occasion,32000
Volkswagen,Polo,2008.0,172,Essence,Automatique,5,5,Occasion,22000
Volkswagen,Polo,2019.0,93,Essence,Manuelle,4,5,Occasion,42000
Volkswagen,Polo,2021.0,86,Essence,Manuelle,4,5,Occasion,47000
Volkswagen,Polo,2022.0,76,Essence,Manuelle,5,5,Occasion,85000
Volkswagen,Polo,2011.0,268,Essence,Manuelle,4,5,Occasion,31500
Volkswagen,Polo,2008.0,240,Essence,Manuelle,5,5,Occasion,27500
Volkswagen,Polo,2022.0,110,Essence,Manuelle,4,5,Occasion,47800
Volkswagen,Scirocco,2011.0,174000,Essence,Automatique,8,3,Occasion,35000
Volkswagen,T Cross,2023.0,94,Essence,Manuelle,5,5,Occasion,84000
Volkswagen,T Cross,2022.0,39,Essence,Manuelle,6,5,Occasion,69500
Volkswagen,T Cross,2023.0,94,Essence,Automatique,7,5,Occasion,88000
Volkswagen,T Cross,2022.0,39,Essence,Automatique,6,4,Occasion,85000
Volkswagen,T Roc,2021.0,79,Essence,Manuelle,6,5,Occasion,79000
Volkswagen,T Roc,2021.0,50,Essence,Manuelle,6,5,Occasion,82000
Volkswagen,T Roc,2021.0,21,Essence,Manuelle,6,3,Occasion,102000
Volkswagen,T Roc,2022.0,99,Essence,Manuelle,6,5,Occasion,83500
Volkswagen,T Roc,2020.0,170,Essence,Manuelle,6,5,Occasion,69000
Volkswagen,T Roc,2023.0,95,Essence,Manuelle,6,5,Occasion,96500
Volkswagen,T Roc,2020.0,85,Essence,Manuelle,6,4,Occasion,83000
Volkswagen,T Roc,2020.0,85,Essence,Manuelle,6,5,Occasion,65000
Volkswagen,T Roc,2023.0,95,Essence,Manuelle,6,5,Occasion,95000
Volkswagen,Taigo,2025.0,1,Essence,Manuelle,5,5,Occasion,69500
Volkswagen,Taigo,2022.0,95,Essence,Automatique,7,5,Occasion,119000
Volkswagen,Tiguan,2018.0,120,Essence,Automatique,7,5,Occasion,90000
Volkswagen,Tiguan,2018.0,124,Essence,Automatique,8,5,Occasion,117000
Volkswagen,Tiguan,2018.0,124,Diesel,Manuelle,8,5,Occasion,120000
Volkswagen,Tiguan,2018.0,104,Diesel,Manuelle,8,5,Occasion,108000
Volkswagen,Tiguan,2018.0,104,Diesel,Manuelle,6,5,Occasion,94000
Volkswagen,Tiguan,2023.0,90,Essence,Automatique,8,5,Occasion,155000
Volkswagen,Tiguan,2021.0,130,Hybride,Automatique,8,5,Occasion,157000
Volkswagen,Tiguan,2014.0,299,Diesel,Automatique,9,5,Occasion,64000
Volkswagen,Tiguan,2015.0,71,Essence,Automatique,9,5,Occasion,67000
Volkswagen,Tiguan,2017.0,169,Essence,Automatique,8,5,Occasion,71000
Volkswagen,Tiguan,2020.0,138,Essence,Automatique,8,4,Occasion,88000
Volkswagen,Tiguan,2018.0,123,Essence,Automatique,12,5,Occasion,89000
Volkswagen,Tiguan,2024.0,42,Hybride,Automatique,8,5,Occasion,200000
Volkswagen,Tiguan,2020.0,84,Essence,Automatique,8,5,Occasion,98000
Volkswagen,Tiguan,2015.0,150,Essence,Automatique,9,5,Occasion,72000
Volkswagen,Tiguan,2010.0,184,Essence,Manuelle,11,5,Occasion,42000
Volkswagen,Tiguan,2010.0,158,Essence,Manuelle,12,5,Occasion,38000
Volkswagen,Tiguan,2018.0,60,Essence,Automatique,8,5,Occasion,85000
Volkswagen,Tiguan,2013.0,220,Diesel,Manuelle,8,5,Occasion,66000
Volkswagen,Tiguan,2022.0,50,Essence,Automatique,8,4,Occasion,134000
Volkswagen,Tiguan,2024.0,22,Essence,Automatique,8,5,Occasion,168000
Volkswagen,Tiguan,2016.0,180,Diesel,Automatique,8,5,Occasion,100000
Volkswagen,Tiguan,2021.0,130,Hybride,Automatique,8,4,Occasion,150000
Volkswagen,Tiguan,2024.0,42,Essence,Automatique,8,5,Occasion,153000
Volkswagen,Tiguan,2021.0,19,Hybride,Automatique,8,5,Occasion,148000
Volkswagen,Tiguan,2014.0,299,Essence,Automatique,9,5,Occasion,63000
Volkswagen,Touareg,2009.0,255,Diesel,Automatique,16,4,Occasion,145000
Volkswagen,Touareg,2015.0,108,Diesel,Automatique,17,5,Occasion,38000
Volkswagen,Transporter,2017.0,347,Diesel,Manuelle,7,4,Occasion,67000
Volkswagen,Transporter,2019.0,139,Diesel,Manuelle,7,4,Occasion,54000
Volkswagen,Virtus,2023.0,20000,Essence,Manuelle,6,4,Occasion,62000
Volvo,Ex30,2024.0,11000,Electrique,Automatique,5,5,Occasion,105500
Volvo,S60,2014.0,150000,Essence,Automatique,9,4,Occasion,44200
Volvo,S80,2012.0,353215,Diesel,Automatique,9,4,Occasion,37500
Volvo,Xc60,2022.0,19000,Hybride,Automatique,20,5,Occasion,286000
Wallyscar,719,2023.0,67000,Essence,Manuelle,7,4,Occasion,36500
Wallyscar,Iris,2021.0,40,Essence,Manuelle,4,2,Occasion,35000
Wallyscar,Iris,2020.0,80,Essence,Manuelle,4,3,Occasion,35000
Bmw,Série 4 Grand Coupé,2016.0,188000,Diesel,Automatique,10,5,1ère main,188000
Peugeot,208,2016.0,178000,Essence,Manuelle,5,5,1ère main,500000
Mercedes,Cla 180,2021.0,3200,Essence,Automatique,7,5,1ère main,145000
Mg,Zs,2022.0,58000,Essence,Manuelle,7,5,1ère main,500000
Kia,Seltos,2021.0,83000,Essence,Automatique,8,5,1ère main,500000
Bmw,Série 4 Gran Coupé Pack M,2020.0,132000,Essence,Automatique,7,5,1ère main,107000
Kia,Picanto,2020.0,73000,Essence,Manuelle,4,5,1ère main,500000
Mercedes,Classe C 180,2018.0,148000,Essence,Automatique,8,5,1ère main,500000
Peugeot,208,2020.0,96000,Essence,Manuelle,4,5,1ère main,96000
Suzuki,Ciaz,2023.0,52500,Essence,Manuelle,6,5,1ère main,52500
Toyota,Rav 4 Hybride,2023.0,58900,Hybride,Automatique,0,5,1ère main,139000
Land Rover,Discovery Sport,2017.0,184000,Diesel,Automatique,8,5,1ère main,184000
Land Rover,Range Rover Sport,2014.0,160000,Diesel,Manuelle,16,5,1ère main,157000
Honda,Hr-V,2025.0,7300,Essence,Automatique,7,5,1ère main,7300
Kia,Sportage,2016.0,126000,Essence,Automatique,8,5,1ère main,126000
Cupra,Formentor,2024.0,26000,Essence,Automatique,11,5,1ère main,135000
Jaguar,F-Pace,2018.0,159000,Diesel,Manuelle,9,5,1ère main,125000
Nissan,Qashqai,2013.0,103000,Essence,Manuelle,7,5,1ère main,103000
Ford,Ecosport,2020.0,49500,Essence,Manuelle,7,5,1ère main,49500
Mazda,3,2016.0,112000,Essence,Manuelle,6,5,Occasion,112000
Volkswagen,Tiguan,2010.0,184000,Essence,Manuelle,12,5,1ère main,184000
Volkswagen,Tiguan,2010.0,158000,Essence,Manuelle,11,5,1ère main,158000
Land Rover,Range Rover Velar,2017.0,92000,Diesel,Automatique,15,5,1ère main,182000
Volvo,Xc60,2022.0,19000,Hybride,Automatique,20,5,1ère main,286000
Mercedes,Cla 180,2013.0,143000,Essence,Manuelle,7,5,1ère main,143000
Audi,A5,2020.0,164000,Essence,Automatique,8,5,1ère main,164000
Mg,Zs,2020.0,92000,Essence,Automatique,7,5,1ère main,92000
Seat,Leon,2017.0,158000,Essence,Manuelle,6,5,1ère main,900000
Jeep,Compass,2021.0,45000,Essence,Manuelle,8,5,1ère main,45000
Peugeot,2008,2020.0,43000,Essence,Manuelle,5,5,1ère main,500000
Geely,Gx3,2021.0,73000,Essence,Manuelle,6,5,1ère main,73000
Audi,A7,2019.0,63500,Essence,Automatique,23,5,1ère main,275000
Mercedes,Classe A 35 Amg,2022.0,55000,Essence,Automatique,19,5,1ère main,185000
Honda,City,2020.0,108000,Essence,Automatique,7,5,1ère main,108000
Ford,Kuga,2019.0,172000,Essence,Manuelle,8,5,1ère main,172000
Kia,Picanto,2018.0,79000,Essence,Manuelle,5,5,1ère main,800000
Toyota,Land Cruiser Prado,2014.0,230000,Diesel,Manuelle,11,5,1ère main,145000
Toyota,C-Hr,2019.0,117500,Essence,Automatique,6,5,1ère main,117500
Bmw,Série 5,2021.0,18000,Essence,Automatique,10,5,1ère main,195000
Peugeot,2008,2017.0,110000,Essence,Manuelle,5,5,1ère main,110000
Mercedes,Classe E200,2015.0,52500,Essence,Automatique,10,5,1ère main,500000
Nissan,Navara,2012.0,237000,Diesel,Manuelle,10,5,Occasion,500000
Haval,H6,2022.0,48000,Essence,Automatique,8,5,1ère main,48000
Volkswagen,Tiguan R Line,2020.0,138000,Essence,Automatique,8,5,Occasion,138000
Hyundai,I20,2018.0,82000,Essence,Manuelle,5,5,Occasion,700000
Bmw,Série 1,2010.0,182000,Essence,Manuelle,7,5,Occasion,182000
Peugeot,208,2015.0,172000,Essence,Manuelle,5,5,1ère main,172000
Land Rover,Range Rover,2019.0,116000,Essence,Automatique,25,5,1ère main,380000
Seat,Arona,2023.0,27000,Essence,Automatique,6,5,1ère main,800000
Geely,Gx3,2021.0,78000,Essence,Manuelle,6,5,1ère main,78000
Cadillac,Ats,2014.0,58000,Essence,Automatique,18,5,1ère main,58000
Audi,Q5 S-Line Quattro,2016.0,112000,Diesel,Automatique,8,5,1ère main,112000
Land Rover,Range Rover Velar,2018.0,144000,Diesel,Automatique,19,5,1ère main,192000
Hyundai,Grand I10,2020.0,112000,Essence,Manuelle,5,5,1ère main,112000
Porsche,Macan Electrique,2024.0,9000,Electrique,Automatique,9,5,1ère main,289000
Skoda,Scala,2024.0,48000,Essence,Automatique,6,5,1ère main,48000
Land Rover,Discovery Sport,2021.0,52000,Diesel,Automatique,9,5,1ère main,265000
Toyota,Rav 4,2024.0,30000,Hybride,Automatique,9,5,1ère main,147000
Ford,Focus,2017.0,101000,Essence,Automatique,7,5,1ère main,500000
Peugeot,3008,2021.0,81000,Essence,Automatique,9,5,1ère main,81000
Audi,A1 Sportback,2024.0,35000,Essence,Automatique,6,5,1ère main,35000
Chery,Tiggo 2,2020.0,88000,Essence,Manuelle,6,5,Occasion,88000
Jeep,Renegade,2021.0,85000,Essence,Manuelle,0,5,1ère main,85000
Porsche,Macan,2020.0,100000,Essence,Automatique,16,5,1ère main,215000
Mercedes,Classe A 200,2018.0,122000,Essence,Manuelle,9,5,1ère main,122000
Bmw,Série 3 318I,2016.0,157000,Essence,Automatique,7,5,Occasion,3318
Audi,A5 S-Line,2020.0,158000,Essence,Automatique,8,5,1ère main,123000
Mercedes,Classe E 180,2017.0,88000,Essence,Automatique,9,5,1ère main,118000
Renault,Megane,2011.0,139000,Essence,Manuelle,7,5,1ère main,139000
Opel,Mokka X,2018.0,139000,Essence,Manuelle,8,5,1ère main,500000
Kia,Sportage,2021.0,113000,Essence,Automatique,8,5,1ère main,113000
Mazda,2,2015.0,147500,Essence,Automatique,6,5,1ère main,500000
Kia,Rio,2011.0,136500,Essence,Manuelle,6,5,1ère main,500000
Geely,Gx3,2021.0,97000,Essence,Manuelle,6,5,1ère main,97000
Peugeot,301,2022.0,19500,Essence,Manuelle,5,5,1ère main,19500
Mazda,6,2015.0,157000,Essence,Automatique,9,5,1ère main,157000
Peugeot,2008,2020.0,55000,Essence,Manuelle,6,5,1ère main,55000
Peugeot,301,2013.0,187000,Essence,Manuelle,5,5,1ère main,187000
Hyundai,Creta,2020.0,137000,Essence,Automatique,7,5,1ère main,137000
Ssangyoung,Tivoli,2018.0,59000,Essence,Manuelle,7,5,1ère main,59000
Lada,Niva 4X4,2018.0,55000,Essence,Manuelle,7,5,1ère main,55000
Skoda,Scala,2020.0,86000,Essence,Automatique,6,5,1ère main,86000
Fiat,Tipo,2018.0,39000,Essence,Manuelle,5,5,1ère main,500000
Mercedes,Classe A,2021.0,37500,Essence,Automatique,7,5,1ère main,105000
Ssangyong,Tivoli,2018.0,61000,Essence,Automatique,8,5,1ère main,61000
Toyota,Rav 4,2024.0,28000,Hybride,Automatique,9,5,1ère main,154000
Chery,Tiggo 3X,2022.0,68000,Essence,Automatique,6,5,1ère main,68000
Peugeot,208,2018.0,75000,Essence,Manuelle,5,5,1ère main,500000
Geely,Gx3,2021.0,65000,Essence,Manuelle,6,5,1ère main,65000
Opel,Mokka,2022.0,30000,Essence,Automatique,7,5,1ère main,30000
Mg,Zs,2019.0,85000,Essence,Automatique,0,5,1ère main,85000
Mercedes,Classe A,2019.0,86000,Diesel,Automatique,6,5,1ère main,115000
Suzuki,Vitara,2017.0,93000,Essence,Automatique,6,5,Occasion,500000
Mercedes,Classe E 200 Coupe,2014.0,112000,Essence,Automatique,10,5,1ère main,500000
Citroen,C3,2017.0,70000,Essence,Manuelle,4,5,1ère main,70000
Dacia,Dokker,2021.0,164000,Diesel,Manuelle,6,5,1ère main,500000
Bmw,X5,2007.0,183000,Essence,Automatique,19,5,1ère main,183000
